ID,Título Serie o Película,Duración,Género,Calificación,Fecha,ID Episodio,Título Episodio,Temporada,Episodio
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583465,The One Where Old Yeller Dies,2,20
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583584,The One with the Bullies,2,21
tt0108778,Friends,22 min,"Comedy, Romance",9.0,1994–2004,tt0583656,The One with the Two Parties,2,22
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583591,The One with the Chicken Pox,2,23
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583514,The One with Barry and Mindy's Wedding,2,24
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583634,The One with the Princess Leia Fantasy,3,1
tt0108778,Friends,22 min,"Comedy, Romance",9.0,1994–2004,tt0583464,The One Where No One's Ready,3,2
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583619,The One with the Jam,3,3
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583629,The One with the Metaphorical Tunnel,3,4
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583520,The One with Frank Jr.,3,5
tt0108778,Friends,22 min,"Comedy, Romance",9.1,1994–2004,tt0583606,The One with the Flashback,3,6
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583637,The One with the Race Car Bed,3,7
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583609,The One with the Giant Poking Device,3,8
tt0108778,Friends,22 min,"Comedy, Romance",9.0,1994–2004,tt0583607,The One with the Football,3,9
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583474,The One Where Rachel Quits,3,10
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583443,The One Where Chandler Can't Remember Which Sister,3,11
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583506,The One with All the Jealousy,3,12
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583461,The One Where Monica and Richard Are Just Friends,3,13
tt0108778,Friends,22 min,"Comedy, Romance",7.9,1994–2004,tt0583538,The One with Phoebe's Ex-Partner,3,14
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583487,The One Where Ross and Rachel Take a Break,3,15
tt0108778,Friends,22 min,"Comedy, Romance",9.1,1994–2004,tt0583501,The One with the Morning After,3,16
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583495,The One Without the Ski Trip,3,17
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583615,The One with the Hypnosis Tape,3,18
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583654,The One with the Tiny T-Shirt,3,19
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583596,The One with the Dollhouse,3,20
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0583590,The One with the Chick and the Duck,3,21
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583643,The One with the Screamer,3,22
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583565,The One with Ross's Thing,3,23
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583657,The One with the Ultimate Fighting Champion,3,24
tt0108778,Friends,22 min,"Comedy, Romance",8.9,1994–2004,tt0583496,The One at the Beach,3,25
tt0108778,Friends,22 min,"Comedy, Romance",9.1,1994–2004,tt0583620,The One with the Jellyfish,4,1
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583588,The One with the Cat,4,2
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583571,The One with the 'Cuffs,4,3
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583576,The One with the Ballroom Dancing,4,4
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583529,The One with Joey's New Girlfriend,4,5
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0583444,The One Where Chandler Crosses the Line,4,7
tt0108778,Friends,22 min,"Comedy, Romance",9.1,1994–2004,tt0583515,The One with Chandler in a Box,4,8
tt0108778,Friends,22 min,"Comedy, Romance",7.9,1994–2004,tt0583490,The One Where They're Going to Party!,4,9
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583611,The One with the Girl from Poughkeepsie,4,10
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583541,The One with Phoebe's Uterus,4,11
tt0108778,Friends,22 min,"Comedy, Romance",9.5,1994–2004,tt0583600,The One with the Embryos,4,12
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583547,The One with Rachel's Crush,4,13
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583525,The One with Joey's Dirty Day,4,14
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583512,The One with All the Rugby,4,15
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583604,The One with the Fake Party,4,16
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583608,The One with the Free Porn,4,17
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583552,The One with Rachel's New Dress,4,18
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583505,The One with All the Haste,4,19
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583513,The One with All the Wedding Dresses,4,20
tt0108778,Friends,22 min,"Comedy, Romance",7.3,1994–2004,tt0583618,The One with the Invitation,4,21
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583659,The One with the Worst Best Man Ever,4,22
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583566,The One with Ross's Wedding,4,23
tt0108778,Friends,22 min,"Comedy, Romance",9.2,1994–2004,tt0831991,The One with Ross's Wedding,4,24
tt0108778,Friends,22 min,"Comedy, Romance",8.9,1994–2004,tt0583437,The One After Ross Says Rachel,5,1
tt0108778,Friends,22 min,"Comedy, Romance",9.0,1994–2004,tt0583507,The One with All the Kissing,5,2
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0583440,The One Hundredth,5,3
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583467,The One Where Phoebe Hates PBS,5,4
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0583622,The One with the Kips,5,5
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583660,The One with the Yeti,5,6
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583486,The One Where Ross Moves In,5,7
tt0108778,Friends,22 min,"Comedy, Romance",9.2,1994–2004,tt0583652,The One with All the Thanksgivings,5,8
tt0108778,Friends,22 min,"Comedy, Romance",9.1,1994–2004,tt0583563,The One with Ross's Sandwich,5,9
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583617,The One with the Inappropriate Sister,5,10
tt0108778,Friends,22 min,"Comedy, Romance",9.1,1994–2004,tt0583511,The One with All the Resolutions,5,11
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583517,The One with Chandler's Work Laugh,5,12
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583523,The One with Joey's Bag,5,13
tt0108778,Friends,22 min,"Comedy, Romance",9.7,1994–2004,tt0583452,The One Where Everybody Finds Out,5,14
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583610,The One with the Girl Who Hits Joey,5,15
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583593,The One with the Cop,5,16
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583551,The One with Rachel's Inadvertent Kiss,5,17
tt0108778,Friends,22 min,"Comedy, Romance",8.0,1994–2004,tt0583475,The One Where Rachel Smokes,5,18
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583479,The One Where Ross Can't Flirt,5,19
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583639,The One with the Ride Along,5,20
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583575,The One with the Ball,5,21
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583524,The One with Joey's Big Break,5,22
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0583500,The One in Vegas: Part 1,5,23
tt0108778,Friends,22 min,"Comedy, Romance",9.1,1994–2004,tt0831990,The One in Vegas: Part 2,5,24
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583438,The One After Vegas,6,1
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583560,The One with Ross's Denial,6,3
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583455,The One Where Joey Loses His Insurance,6,4
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583530,The One with Joey's Porsche,6,5
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0756481,The One on the Last Night,6,6
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583468,The One Where Phoebe Runs,6,7
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583559,The One with Ross' Teeth,6,8
tt0108778,Friends,22 min,"Comedy, Romance",9.2,1994–2004,tt0583482,The One Where Ross Got High,6,9
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583641,The One with the Routine,6,10
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583572,The One with the Apothecary Table,6,11
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583621,The One with the Joke,6,12
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583555,The One with Rachel's Sister,6,13
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583502,The One Where Chandler Can't Cry,6,14
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583441,The One That Could Have Been,6,15
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583442,The One That Could Have Been,6,16
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583480,The One Where Ross Dates a Student,6,18
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583526,The One with Joey's Fridge,6,19
tt0108778,Friends,22 min,"Comedy, Romance",7.4,1994–2004,tt0756482,The One with Mac and C.H.E.E.S.E.,6,20
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583485,The One Where Ross Meets Elizabeth's Dad,6,21
tt0108778,Friends,22 min,"Comedy, Romance",9.0,1994–2004,tt0583466,The One Where Paul's the Man,6,22
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583640,The One with the Ring,6,23
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0583636,The One with the Proposal,6,24
tt0108778,Friends,22 min,"Comedy, Romance",9.3,1994–2004,tt0954401,The One with the Proposal,6,25
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0756483,The One with Monica's Thunder,7,1
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583546,The One with Rachel's Book,7,2
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583536,The One with Phoebe's Cookies,7,3
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583544,The One with Rachel's Assistant,7,4
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583601,The One with the Engagement Picture,7,5
tt0108778,Friends,22 min,"Comedy, Romance",8.9,1994–2004,tt0583632,The One with the Nap Partners,7,6
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583558,The One with Ross's Library Book,7,7
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583431,The One Where Chandler Doesn't Like Dogs,7,8
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583503,The One with All the Candy,7,9
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583613,The One with the Holiday Armadillo,7,10
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583504,The One with All the Cheesecakes,7,11
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583491,The One Where They're Up All Night,7,12
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583478,The One Where Rosita Dies,7,13
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583489,The One Where They All Turn Thirty,7,14
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583528,The One with Joey's New Brain,7,15
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583655,The One with the Truth About London,7,16
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583589,The One with the Cheap Wedding Dress,7,17
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583522,The One with Joey's Award,7,18
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583556,The One with Ross and Monica's Cousin,7,19
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583545,The One with Rachel's Big Kiss,7,20
tt0108778,Friends,22 min,"Comedy, Romance",7.5,1994–2004,tt0756484,The One with the Vows,7,21
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583516,The One with Chandler's Dad,7,22
tt0108778,Friends,22 min,"Comedy, Romance",8.9,1994–2004,tt0583531,The One with Monica and Chandler's Wedding: Part 1,7,23
tt0108778,Friends,22 min,"Comedy, Romance",9.2,1994–2004,tt0583532,The One with Monica and Chandler's Wedding: Part 2,7,24
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583435,The One After I Do,8,1
tt0108778,Friends,22 min,"Comedy, Romance",9.1,1994–2004,tt0583638,The One with the Red Sweater,8,2
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583476,The One Where Rachel Tells...,8,3
tt0108778,Friends,22 min,"Comedy, Romance",9.3,1994–2004,tt0583658,The One with the Videotape,8,4
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583548,The One with Rachel's Date,8,5
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583612,The One with the Halloween Party,8,6
tt0108778,Friends,22 min,"Comedy, Romance",8.0,1994–2004,tt0583648,The One with the Stain,8,7
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0583650,The One with the Stripper,8,8
tt0108778,Friends,22 min,"Comedy, Romance",9.3,1994–2004,tt0583642,The One with the Rumor,8,9
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583533,The One with Monica's Boots,8,10
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583594,The One with Ross's Step Forward,8,11
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583454,The One Where Joey Dates Rachel,8,12
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583446,The One Where Chandler Takes a Bath,8,13
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583644,The One with the Secret Closet,8,14
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583578,The One with the Birthing Video,8,15
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583458,The One Where Joey Tells Rachel,8,16
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583651,The One with the Tea Leaves,8,17
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583499,The One in Massapequa,8,18
tt0108778,Friends,22 min,"Comedy, Romance",7.5,1994–2004,tt0583527,The One with Joey's Interview,8,19
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583573,The One with the Baby Shower,8,20
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583592,The One with the Cooking Class,8,21
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583473,The One Where Rachel Is Late,8,22
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0583471,The One Where Rachel Has a Baby: Part 1,8,23
tt0108778,Friends,22 min,"Comedy, Romance",8.9,1994–2004,tt0583472,The One Where Rachel Has a Baby: Part 2,8,24
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583463,The One Where No One Proposes,9,1
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583450,The One Where Emma Cries,9,2
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583633,The One with the Pediatrician,9,3
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583645,The One with the Sharks,9,4
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583535,The One with Phoebe's Birthday Dinner,9,5
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583627,The One with the Male Nanny,9,6
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583561,The One with Ross's Inappropriate Song,9,7
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0583553,The One with Rachel's Other Sister,9,8
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583554,The One with Rachel's Phone Number,9,9
tt0108778,Friends,22 min,"Comedy, Romance",7.5,1994–2004,tt0583518,The One with Christmas in Tulsa,9,10
tt0108778,Friends,22 min,"Comedy, Romance",8.1,1994–2004,tt0583470,The One Where Rachel Goes Back to Work,9,11
tt0108778,Friends,22 min,"Comedy, Romance",8.0,1994–2004,tt0583540,The One with Phoebe's Rats,9,12
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583460,The One Where Monica Sings,9,13
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583580,The One with the Blind Dates,9,14
tt0108778,Friends,22 min,"Comedy, Romance",8.4,1994–2004,tt0583631,The One with the Mugging,9,15
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583581,The One with the Boob Job,9,16
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583628,The One with the Memorial Service,9,17
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583626,The One with the Lottery,9,18
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583549,The One with Rachel's Dream,9,19
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583646,The One with the Soap Opera Party,9,20
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583605,The One with the Fertility Test,9,21
tt0108778,Friends,22 min,"Comedy, Romance",7.9,1994–2004,tt0583597,The One with the Donor,9,22
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583497,The One in Barbados,9,23
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583498,The One in Barbados,9,24
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583436,The One After Joey and Rachel Kiss,10,1
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0583484,The One Where Ross Is Fine,10,2
tt0108778,Friends,22 min,"Comedy, Romance",8.8,1994–2004,tt0583564,The One with Ross's Tan,10,3
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583586,The One with the Cake,10,4
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583477,The One Where Rachel's Sister Babysits,10,5
tt0108778,Friends,22 min,"Comedy, Romance",8.2,1994–2004,tt0583557,The One with Ross' Grant,10,6
tt0108778,Friends,22 min,"Comedy, Romance",8.3,1994–2004,tt0583614,The One with the Home Study,10,7
tt0108778,Friends,22 min,"Comedy, Romance",8.9,1994–2004,tt0583623,The One with the Late Thanksgiving,10,8
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583432,The One with the Birth Mother,10,9
tt0108778,Friends,22 min,"Comedy, Romance",8.0,1994–2004,tt0583445,The One Where Chandler Gets Caught,10,10
tt0108778,Friends,22 min,"Comedy, Romance",9.0,1994–2004,tt0583494,The One Where the Stripper Cries,10,11
tt0108778,Friends,22 min,"Comedy, Romance",8.9,1994–2004,tt0583542,The One with Phoebe's Wedding,10,12
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583457,The One Where Joey Speaks French,10,13
tt0108778,Friends,22 min,"Comedy, Romance",8.6,1994–2004,tt0583543,The One with Princess Consuela,10,14
tt0108778,Friends,22 min,"Comedy, Romance",8.5,1994–2004,tt0583451,The One Where Estelle Dies,10,15
tt0108778,Friends,22 min,"Comedy, Romance",8.9,1994–2004,tt0583550,The One with Rachel's Going Away Party,10,16
tt0108778,Friends,22 min,"Comedy, Romance",9.5,1994–2004,tt0583433,The Last One: Part 1,10,17
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583508,The One with All the Other Ones: Part 1,10,17
tt0108778,Friends,22 min,"Comedy, Romance",8.7,1994–2004,tt0583509,The One with All the Other Ones: Part 2,10,18
tt0108778,Friends,22 min,"Comedy, Romance",9.7,1994–2004,tt0583434,The Last One: Part 2,10,18
tt0770828,Man of Steel,143 min,"Action, Adventure, Sci-Fi",7.0,2013,,,,
tt6751668,Parasite,132 min,"Comedy, Drama, Thriller",8.6,2019,,,,
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",9.1,2010–,tt1665071,A Study in Pink,1,1
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",8.1,2010–,tt1664529,The Blind Banker,1,2
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",9.1,2010–,tt1664530,The Great Game,1,3
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",9.5,2010–,tt1942612,A Scandal in Belgravia,2,1
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",8.4,2010–,tt1942613,The Hounds of Baskerville,2,2
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",8.6,2010–,tt3381878,Many Happy Returns,3,0
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",9.0,2010–,tt2189771,The Empty Hearse,3,1
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",9.0,2010–,tt2781042,The Sign of Three,3,2
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",9.3,2010–,tt2781046,His Last Vow,3,3
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",8.2,2010–,tt3845232,The Abominable Bride,4,0
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",7.6,2010–,tt3538760,The Six Thatchers,4,1
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",9.2,2010–,tt3845888,The Lying Detective,4,2
tt1475582,Sherlock,88 min,"Crime, Drama, Mystery, Thriller",8.3,2010–,tt3845892,The Final Problem,4,3
tt0054215,Psycho,109 min,"Horror, Mystery, Thriller",8.5,1960,,,,
tt5727208,Uncut Gems,135 min,"Crime, Drama, Thriller",7.5,2019,,,,
tt7984734,The Lighthouse,109 min,"Drama, Fantasy, Horror, Mystery",7.6,2019,,,,
